time,theta,zeta_wall
0.0,-3.0925052683774528,0.00409999955445528
0.0,-2.994330497952771,0.004100000020116568
0.0,-2.8961557275280905,0.004100000020116568
0.0,-2.7979809571034098,0.00409999955445528
0.0,-2.699806186678728,0.004100000020116568
0.0,-2.6016314162540475,0.004100000020116568
0.0,-2.5034566458293668,0.004100000020116568
0.0,-2.405281875404685,0.004100000020116568
0.0,-2.3071071049800045,0.004100000020116568
0.0,-2.208932334555323,0.004100000020116568
0.0,-2.110757564130642,0.004100000020116568
0.0,-2.0125827937059615,0.004100000020116568
0.0,-1.9144080232812801,0.00409999955445528
0.0,-1.8162332528565992,0.004100000020116568
0.0,-1.718058482431918,0.004100000020116568
0.0,-1.6198837120072371,0.00409999955445528
0.0,-1.521708941582556,0.00409999955445528
0.0,-1.423534171157875,0.004100000020116568
0.0,-1.325359400733194,0.004100000020116568
0.0,-1.227184630308513,0.00409999955445528
0.0,-1.1290098598838318,0.004100000020116568
0.0,-1.030835089459151,0.004100000020116568
0.0,-0.93266031903447,0.004100000020116568
0.0,-0.8344855486097889,0.004100000020116568
0.0,-0.7363107781851077,0.004100000020116568
0.0,-0.6381360077604266,0.004100000020116568
0.0,-0.5399612373357456,0.004100000020116568
0.0,-0.4417864669110647,0.004100000020116568
0.0,-0.34361169648638357,0.00409999955445528
0.0,-0.24543692606170264,0.004100000020116568
0.0,-0.14726215563702172,0.004100000020116568
0.0,-0.04908738521234057,0.00409999955445528
0.0,0.04908738521234057,0.00409999955445528
0.0,0.14726215563702172,0.004100000020116568
0.0,0.24543692606170264,0.004100000020116568
0.0,0.34361169648638357,0.00409999955445528
0.0,0.4417864669110647,0.004100000020116568
0.0,0.5399612373357456,0.004100000020116568
0.0,0.6381360077604266,0.004100000020116568
0.0,0.7363107781851077,0.004100000020116568
0.0,0.8344855486097886,0.004100000020116568
0.0,0.9326603190344698,0.004100000020116568
0.0,1.030835089459151,0.004100000020116568
0.0,1.1290098598838316,0.004100000020116568
